DR_NO;Date Rptd;AREA NAME;Crm Cd Desc
201704274;01/07/2020 12:00:00 AM;Devonshire ;VEHICLE - STOLEN                                        
201710738;07/01/2020 12:00:00 AM;Devonshire ;THEFT PLAIN - PETTY ($950 & UNDER)                      
201711219;07/17/2020 12:00:00 AM;Devonshire ;VIOLATION OF TEMPORARY RESTRAINING ORDER                
211705984;02/22/2021 12:00:00 AM;Devonshire ;THEFT OF IDENTITY                                       
201711005;07/12/2020 12:00:00 AM;Devonshire ;INTIMATE PARTNER - AGGRAVATED ASSAULT                   
201704626;01/15/2020 12:00:00 AM;Devonshire ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
201712431;08/22/2020 12:00:00 AM;Devonshire ;BURGLARY FROM VEHICLE                                   
201715047;11/04/2020 12:00:00 AM;Devonshire ;TRESPASSING                                             
201709843;06/09/2020 12:00:00 AM;Devonshire ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
201715292;11/12/2020 12:00:00 AM;Devonshire ;VEHICLE - STOLEN                                        
201715008;11/04/2020 12:00:00 AM;Devonshire ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
201716241;11/11/2020 12:00:00 AM;Devonshire ;THEFT OF IDENTITY                                       
211705457;02/09/2021 12:00:00 AM;Devonshire ;THEFT OF IDENTITY                                       
201714163;10/11/2020 12:00:00 AM;Devonshire ;VEHICLE - STOLEN                                        
201710569;06/28/2020 12:00:00 AM;Devonshire ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
211704659;11/19/2020 12:00:00 AM;Devonshire ;THEFT OF IDENTITY                                       
201707452;03/17/2020 12:00:00 AM;Devonshire ;CRIMINAL THREATS - NO WEAPON DISPLAYED                  
201706835;03/04/2020 12:00:00 AM;Devonshire ;VEHICLE - STOLEN                                        
201708476;04/24/2020 12:00:00 AM;Devonshire ;VIOLATION OF COURT ORDER                                
201704181;01/05/2020 12:00:00 AM;Devonshire ;BUNCO, PETTY THEFT                                      
201709874;06/10/2020 12:00:00 AM;Devonshire ;BATTERY - SIMPLE ASSAULT                                
201713490;09/21/2020 12:00:00 AM;Devonshire ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
201715631;11/21/2020 12:00:00 AM;Devonshire ;THEFT PLAIN - PETTY ($950 & UNDER)                      
201704034;01/01/2020 12:00:00 AM;Devonshire ;ROBBERY                                                 
201712252;08/17/2020 12:00:00 AM;Devonshire ;INTIMATE PARTNER - SIMPLE ASSAULT                       
201712462;08/24/2020 12:00:00 AM;Devonshire ;THEFT OF IDENTITY                                       
201714577;10/23/2020 12:00:00 AM;Devonshire ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
201713286;09/15/2020 12:00:00 AM;Devonshire ;VIOLATION OF RESTRAINING ORDER                          
201705442;01/31/2020 12:00:00 AM;Devonshire ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
201713522;09/15/2020 12:00:00 AM;Devonshire ;THEFT OF IDENTITY                                       
201713195;09/12/2020 12:00:00 AM;Devonshire ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
201715132;11/08/2020 12:00:00 AM;Devonshire ;OTHER MISCELLANEOUS CRIME                               
211709670;06/18/2021 12:00:00 AM;Devonshire ;DOCUMENT FORGERY / STOLEN FELONY                        
201709235;05/18/2020 12:00:00 AM;Devonshire ;BURGLARY                                                
201706015;02/15/2020 12:00:00 AM;Devonshire ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
201711475;07/23/2020 12:00:00 AM;Devonshire ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
201715613;11/21/2020 12:00:00 AM;Devonshire ;BRANDISH WEAPON                                         
201716278;12/13/2020 12:00:00 AM;Devonshire ;CRIMINAL THREATS - NO WEAPON DISPLAYED                  
201714191;10/11/2020 12:00:00 AM;Devonshire ;BURGLARY FROM VEHICLE                                   
201714672;10/25/2020 12:00:00 AM;Devonshire ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
201707242;03/11/2020 12:00:00 AM;Devonshire ;THEFT OF IDENTITY                                       
201707354;03/15/2020 12:00:00 AM;Devonshire ;BURGLARY                                                
201709708;06/04/2020 12:00:00 AM;Devonshire ;BATTERY - SIMPLE ASSAULT                                
201715042;11/05/2020 12:00:00 AM;Devonshire ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
201707809;03/29/2020 12:00:00 AM;Devonshire ;BURGLARY FROM VEHICLE                                   
201714408;10/19/2020 12:00:00 AM;Devonshire ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
211704734;12/08/2020 12:00:00 AM;Devonshire ;THEFT OF IDENTITY                                       
201712149;08/12/2020 12:00:00 AM;Devonshire ;INTIMATE PARTNER - SIMPLE ASSAULT                       
201709853;06/09/2020 12:00:00 AM;Devonshire ;INTIMATE PARTNER - SIMPLE ASSAULT                       
201709388;05/23/2020 12:00:00 AM;Devonshire ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
201716331;12/15/2020 12:00:00 AM;Devonshire ;BURGLARY FROM VEHICLE                                   
201713892;10/09/2020 12:00:00 AM;Devonshire ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
201709604;05/31/2020 12:00:00 AM;Devonshire ;BATTERY - SIMPLE ASSAULT                                
201707664;03/24/2020 12:00:00 AM;Devonshire ;THEFT OF IDENTITY                                       
201704572;01/11/2020 12:00:00 AM;Devonshire ;BATTERY - SIMPLE ASSAULT                                
201714849;10/29/2020 12:00:00 AM;Devonshire ;BURGLARY                                                
201716286;12/16/2020 12:00:00 AM;Devonshire ;BURGLARY                                                
201706427;02/25/2020 12:00:00 AM;Devonshire ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
201706663;02/28/2020 12:00:00 AM;Devonshire ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
201716303;12/15/2020 12:00:00 AM;Devonshire ;BATTERY - SIMPLE ASSAULT                                
201714810;10/28/2020 12:00:00 AM;Devonshire ;INTIMATE PARTNER - SIMPLE ASSAULT                       
201711055;07/13/2020 12:00:00 AM;Devonshire ;INTIMATE PARTNER - SIMPLE ASSAULT                       
201712987;09/06/2020 12:00:00 AM;Devonshire ;TRESPASSING                                             
201709705;06/03/2020 12:00:00 AM;Devonshire ;INTIMATE PARTNER - SIMPLE ASSAULT                       
201705643;02/07/2020 12:00:00 AM;Devonshire ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
201711004;07/11/2020 12:00:00 AM;Devonshire ;BURGLARY FROM VEHICLE                                   
201713816;09/30/2020 12:00:00 AM;Devonshire ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
201711319;07/20/2020 12:00:00 AM;Devonshire ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
201711798;07/30/2020 12:00:00 AM;Devonshire ;TRESPASSING                                             
201712925;09/04/2020 12:00:00 AM;Devonshire ;TRESPASSING                                             
201709426;05/24/2020 12:00:00 AM;Devonshire ;THEFT PLAIN - PETTY ($950 & UNDER)                      
201711936;08/05/2020 12:00:00 AM;Devonshire ;THEFT PLAIN - PETTY ($950 & UNDER)                      
211704776;12/23/2020 12:00:00 AM;Devonshire ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
201700582;02/16/2020 12:00:00 AM;Devonshire ;BATTERY - SIMPLE ASSAULT                                
201706275;02/21/2020 12:00:00 AM;Devonshire ;BURGLARY                                                
201712762;08/31/2020 12:00:00 AM;Devonshire ;BATTERY - SIMPLE ASSAULT                                
201715935;12/03/2020 12:00:00 AM;Devonshire ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
201710290;06/21/2020 12:00:00 AM;Devonshire ;BATTERY - SIMPLE ASSAULT                                
201705836;01/25/2020 12:00:00 AM;Devonshire ;BURGLARY FROM VEHICLE                                   
201704928;01/23/2020 12:00:00 AM;Devonshire ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
201709801;06/07/2020 12:00:00 AM;Devonshire ;INTIMATE PARTNER - SIMPLE ASSAULT                       
201709969;06/12/2020 12:00:00 AM;Devonshire ;BURGLARY                                                
201706203;02/19/2020 12:00:00 AM;Devonshire ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                
201709084;05/14/2020 12:00:00 AM;Devonshire ;THEFT OF IDENTITY                                       
201704894;01/22/2020 12:00:00 AM;Devonshire ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
201715477;11/17/2020 12:00:00 AM;Devonshire ;VIOLATION OF RESTRAINING ORDER                          
211705994;02/26/2021 12:00:00 AM;Devonshire ;DOCUMENT FORGERY / STOLEN FELONY                        
201707301;03/12/2020 12:00:00 AM;Devonshire ;BATTERY - SIMPLE ASSAULT                                
201706028;02/16/2020 12:00:00 AM;Devonshire ;BURGLARY                                                
201714271;10/14/2020 12:00:00 AM;Devonshire ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
211707373;04/09/2021 12:00:00 AM;Devonshire ;BURGLARY                                                
201706383;02/25/2020 12:00:00 AM;Devonshire ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
201710597;06/29/2020 12:00:00 AM;Devonshire ;STALKING                                                
201704656;01/16/2020 12:00:00 AM;Devonshire ;INTIMATE PARTNER - SIMPLE ASSAULT                       
201714569;10/23/2020 12:00:00 AM;Devonshire ;THEFT PLAIN - PETTY ($950 & UNDER)                      
201704923;01/23/2020 12:00:00 AM;Devonshire ;VEHICLE - STOLEN                                        
201715809;11/28/2020 12:00:00 AM;Devonshire ;BATTERY - SIMPLE ASSAULT                                
201716778;12/27/2020 12:00:00 AM;Devonshire ;BATTERY - SIMPLE ASSAULT                                
201704493;01/12/2020 12:00:00 AM;Devonshire ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
201715016;11/05/2020 12:00:00 AM;Devonshire ;TRESPASSING                                             
201713282;09/14/2020 12:00:00 AM;Devonshire ;VIOLATION OF RESTRAINING ORDER                          
201710926;05/29/2020 12:00:00 AM;Devonshire ;THEFT OF IDENTITY                                       
201706969;03/05/2020 12:00:00 AM;Devonshire ;SHOPLIFTING-GRAND THEFT ($950.01 & OVER)                
201716460;12/20/2020 12:00:00 AM;Devonshire ;VEHICLE - STOLEN                                        
201712448;08/22/2020 12:00:00 AM;Devonshire ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
201712510;08/22/2020 12:00:00 AM;Devonshire ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
201713821;09/30/2020 12:00:00 AM;Devonshire ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
201713859;10/01/2020 12:00:00 AM;Devonshire ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
201707642;03/23/2020 12:00:00 AM;Devonshire ;BURGLARY                                                
201709662;05/25/2020 12:00:00 AM;Devonshire ;BURGLARY FROM VEHICLE                                   
201706323;02/22/2020 12:00:00 AM;Devonshire ;INTIMATE PARTNER - SIMPLE ASSAULT                       
201714330;10/16/2020 12:00:00 AM;Devonshire ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
201700509;01/06/2020 12:00:00 AM;Devonshire ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
201708117;04/11/2020 12:00:00 AM;Devonshire ;BURGLARY                                                
201705325;02/02/2020 12:00:00 AM;Devonshire ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
201708264;04/16/2020 12:00:00 AM;Devonshire ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
201704693;01/17/2020 12:00:00 AM;Devonshire ;CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER)
201708332;04/19/2020 12:00:00 AM;Devonshire ;INTIMATE PARTNER - SIMPLE ASSAULT                       
201708319;04/18/2020 12:00:00 AM;Devonshire ;THEFT PLAIN - PETTY ($950 & UNDER)                      
201705375;02/03/2020 12:00:00 AM;Devonshire ;ROBBERY                                                 
201712480;08/24/2020 12:00:00 AM;Devonshire ;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 
201708176;04/14/2020 12:00:00 AM;Devonshire ;VEHICLE - STOLEN                                        
201716761;12/29/2020 12:00:00 AM;Devonshire ;BATTERY - SIMPLE ASSAULT                                
201716480;12/21/2020 12:00:00 AM;Devonshire ;TRESPASSING                                             
201710147;06/18/2020 12:00:00 AM;Devonshire ;VEHICLE - STOLEN                                        
201715757;11/26/2020 12:00:00 AM;Devonshire ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
201714729;10/26/2020 12:00:00 AM;Devonshire ;BURGLARY FROM VEHICLE                                   
201716466;12/20/2020 12:00:00 AM;Devonshire ;VEHICLE - STOLEN                                        
201714148;10/09/2020 12:00:00 AM;Devonshire ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                
201709221;05/19/2020 12:00:00 AM;Devonshire ;TRESPASSING                                             
201708038;04/07/2020 12:00:00 AM;Devonshire ;VIOLATION OF RESTRAINING ORDER                          
201710255;06/21/2020 12:00:00 AM;Devonshire ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
201710712;07/01/2020 12:00:00 AM;Devonshire ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
201706780;03/03/2020 12:00:00 AM;Devonshire ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
201707831;03/31/2020 12:00:00 AM;Devonshire ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
201708793;05/04/2020 12:00:00 AM;Devonshire ;THEFT OF IDENTITY                                       
201713269;09/15/2020 12:00:00 AM;Devonshire ;VIOLATION OF RESTRAINING ORDER                          
211704565;12/01/2020 12:00:00 AM;Devonshire ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
201700723;06/21/2020 12:00:00 AM;Devonshire ;BURGLARY FROM VEHICLE                                   
201704718;01/18/2020 12:00:00 AM;Devonshire ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
201713017;07/23/2020 12:00:00 AM;Devonshire ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
201710106;06/16/2020 12:00:00 AM;Devonshire ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
211706168;03/04/2021 12:00:00 AM;Devonshire ;VEHICLE - STOLEN                                        
201715344;11/11/2020 12:00:00 AM;Devonshire ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
201708718;04/30/2020 12:00:00 AM;Devonshire ;BURGLARY                                                
201700730;06/26/2020 12:00:00 AM;Devonshire ;BURGLARY                                                
201716629;12/24/2020 12:00:00 AM;Devonshire ;THEFT, PERSON                                           
201709999;06/12/2020 12:00:00 AM;Devonshire ;THEFT OF IDENTITY                                       
201714419;10/19/2020 12:00:00 AM;Devonshire ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
201708669;04/30/2020 12:00:00 AM;Devonshire ;THEFT OF IDENTITY                                       
201710957;07/09/2020 12:00:00 AM;Devonshire ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
201710267;06/22/2020 12:00:00 AM;Devonshire ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
201712652;08/28/2020 12:00:00 AM;Devonshire ;OTHER MISCELLANEOUS CRIME                               
201708969;05/11/2020 12:00:00 AM;Devonshire ;THEFT OF IDENTITY                                       
201715048;11/05/2020 12:00:00 AM;Devonshire ;BATTERY - SIMPLE ASSAULT                                
201708841;05/06/2020 12:00:00 AM;Devonshire ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
201710924;05/28/2020 12:00:00 AM;Devonshire ;THEFT OF IDENTITY                                       
201714976;11/03/2020 12:00:00 AM;Devonshire ;BURGLARY FROM VEHICLE, ATTEMPTED                        
201716177;12/09/2020 12:00:00 AM;Devonshire ;BURGLARY FROM VEHICLE                                   
201709962;06/12/2020 12:00:00 AM;Devonshire ;VIOLATION OF COURT ORDER                                
211704787;12/20/2020 12:00:00 AM;Devonshire ;BURGLARY FROM VEHICLE                                   
201713770;09/29/2020 12:00:00 AM;Devonshire ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
201712377;08/08/2020 12:00:00 AM;Devonshire ;THEFT PLAIN - PETTY ($950 & UNDER)                      
