DR_NO;Date Rptd;AREA NAME;Crm Cd Desc
201916154;10/26/2020 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
201916933;11/15/2020 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
201905779;02/03/2020 12:00:00 AM;Mission    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
201904853;01/20/2020 12:00:00 AM;Mission    ;BATTERY - SIMPLE ASSAULT                                
201904440;01/10/2020 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
201910713;06/09/2020 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
201915796;10/18/2020 12:00:00 AM;Mission    ;THEFT PLAIN - PETTY ($950 & UNDER)                      
201908189;03/28/2020 12:00:00 AM;Mission    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
201912788;08/01/2020 12:00:00 AM;Mission    ;ROBBERY                                                 
201906375;02/18/2020 12:00:00 AM;Mission    ;BATTERY - SIMPLE ASSAULT                                
201913495;08/19/2020 12:00:00 AM;Mission    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
201912174;07/15/2020 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
201904404;01/09/2020 12:00:00 AM;Mission    ;BATTERY - SIMPLE ASSAULT                                
201910882;06/13/2020 12:00:00 AM;Mission    ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                
201908011;03/23/2020 12:00:00 AM;Mission    ;VIOLATION OF RESTRAINING ORDER                          
201900816;07/02/2020 12:00:00 AM;Mission    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
201910338;05/28/2020 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
201911285;06/23/2020 12:00:00 AM;Mission    ;BURGLARY FROM VEHICLE                                   
201914044;09/01/2020 12:00:00 AM;Mission    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
201911610;06/29/2020 12:00:00 AM;Mission    ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
201908370;04/02/2020 12:00:00 AM;Mission    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
201918502;12/28/2020 12:00:00 AM;Mission    ;ARSON                                                   
201917317;11/24/2020 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
201905634;02/04/2020 12:00:00 AM;Mission    ;DOCUMENT FORGERY / STOLEN FELONY                        
201904561;01/12/2020 12:00:00 AM;Mission    ;BATTERY - SIMPLE ASSAULT                                
201912336;07/19/2020 12:00:00 AM;Mission    ;BATTERY - SIMPLE ASSAULT                                
201913021;08/07/2020 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
201913229;08/13/2020 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
201918326;12/22/2020 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
201905369;01/31/2020 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
201914953;09/26/2020 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
201907647;03/15/2020 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
201906126;02/13/2020 12:00:00 AM;Mission    ;FAILURE TO YIELD                                        
201914601;09/17/2020 12:00:00 AM;Mission    ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
201910869;06/13/2020 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
201913360;08/16/2020 12:00:00 AM;Mission    ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
201910089;05/22/2020 12:00:00 AM;Mission    ;BIKE - STOLEN                                           
201913934;08/29/2020 12:00:00 AM;Mission    ;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 
201914013;09/01/2020 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
201909281;04/30/2020 12:00:00 AM;Mission    ;BURGLARY                                                
201609467;05/27/2020 12:00:00 AM;Mission    ;THEFT OF IDENTITY                                       
201911491;06/28/2020 12:00:00 AM;Mission    ;THEFT, PERSON                                           
201908574;04/09/2020 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
201904401;01/09/2020 12:00:00 AM;Mission    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
201918617;12/31/2020 12:00:00 AM;Mission    ;BATTERY - SIMPLE ASSAULT                                
201906545;02/22/2020 12:00:00 AM;Mission    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
201908013;03/23/2020 12:00:00 AM;Mission    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
201908499;04/05/2020 12:00:00 AM;Mission    ;BATTERY - SIMPLE ASSAULT                                
201915503;10/10/2020 12:00:00 AM;Mission    ;BURGLARY                                                
201918533;12/28/2020 12:00:00 AM;Mission    ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
201908979;04/21/2020 12:00:00 AM;Mission    ;CRIMINAL THREATS - NO WEAPON DISPLAYED                  
201913840;08/27/2020 12:00:00 AM;Mission    ;VIOLATION OF RESTRAINING ORDER                          
201911763;07/04/2020 12:00:00 AM;Mission    ;BRANDISH WEAPON                                         
201918418;12/24/2020 12:00:00 AM;Mission    ;BATTERY - SIMPLE ASSAULT                                
201909551;05/08/2020 12:00:00 AM;Mission    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
201917677;12/03/2020 12:00:00 AM;Mission    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
201905465;02/03/2020 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
201906322;02/18/2020 12:00:00 AM;Mission    ;THEFT PLAIN - PETTY ($950 & UNDER)                      
201914593;09/16/2020 12:00:00 AM;Mission    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
201908916;04/18/2020 12:00:00 AM;Mission    ;BATTERY - SIMPLE ASSAULT                                
201913056;08/09/2020 12:00:00 AM;Mission    ;BRANDISH WEAPON                                         
201904952;01/22/2020 12:00:00 AM;Mission    ;INTIMATE PARTNER - AGGRAVATED ASSAULT                   
201917321;11/24/2020 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
201912686;07/29/2020 12:00:00 AM;Mission    ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
201916003;10/22/2020 12:00:00 AM;Mission    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
201910288;05/26/2020 12:00:00 AM;Mission    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
201916657;11/06/2020 12:00:00 AM;Mission    ;THEFT OF IDENTITY                                       
201915577;10/12/2020 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
201910707;06/08/2020 12:00:00 AM;Mission    ;BURGLARY FROM VEHICLE                                   
201900004;04/08/2020 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
201915523;10/10/2020 12:00:00 AM;Mission    ;UNAUTHORIZED COMPUTER ACCESS                            
201917965;12/10/2020 12:00:00 AM;Mission    ;BATTERY - SIMPLE ASSAULT                                
201906377;02/18/2020 12:00:00 AM;Mission    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
201916396;10/31/2020 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
201917164;11/21/2020 12:00:00 AM;Mission    ;DISCHARGE FIREARMS/SHOTS FIRED                          
201912963;08/06/2020 12:00:00 AM;Mission    ;VIOLATION OF RESTRAINING ORDER                          
201916106;10/23/2020 12:00:00 AM;Mission    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
201905327;01/30/2020 12:00:00 AM;Mission    ;VIOLATION OF COURT ORDER                                
201905368;01/31/2020 12:00:00 AM;Mission    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
201913449;08/18/2020 12:00:00 AM;Mission    ;TRESPASSING                                             
201909986;05/19/2020 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
201912345;07/20/2020 12:00:00 AM;Mission    ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                
201911073;06/17/2020 12:00:00 AM;Mission    ;VIOLATION OF COURT ORDER                                
201917136;11/20/2020 12:00:00 AM;Mission    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
201915170;10/01/2020 12:00:00 AM;Mission    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
201905322;01/25/2020 12:00:00 AM;Mission    ;CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT                 
201915245;10/03/2020 12:00:00 AM;Mission    ;CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT             
201904980;01/23/2020 12:00:00 AM;Mission    ;THEFT OF IDENTITY                                       
201906807;02/26/2020 12:00:00 AM;Mission    ;BURGLARY FROM VEHICLE                                   
201916495;11/03/2020 12:00:00 AM;Mission    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
201906799;02/26/2020 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
201915299;10/05/2020 12:00:00 AM;Mission    ;ROBBERY                                                 
201910143;05/23/2020 12:00:00 AM;Mission    ;THEFT OF IDENTITY                                       
201909617;05/10/2020 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
201911565;06/29/2020 12:00:00 AM;Mission    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
201917258;11/23/2020 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
201916611;11/06/2020 12:00:00 AM;Mission    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
201910947;06/14/2020 12:00:00 AM;Mission    ;INTIMATE PARTNER - AGGRAVATED ASSAULT                   
201905815;02/07/2020 12:00:00 AM;Mission    ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
201906237;02/15/2020 12:00:00 AM;Mission    ;OTHER ASSAULT                                           
201911333;06/24/2020 12:00:00 AM;Mission    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
201916702;11/08/2020 12:00:00 AM;Mission    ;BURGLARY                                                
201912482;07/24/2020 12:00:00 AM;Mission    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
201907383;03/09/2020 12:00:00 AM;Mission    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
201905556;02/04/2020 12:00:00 AM;Mission    ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
201918531;12/29/2020 12:00:00 AM;Mission    ;BATTERY - SIMPLE ASSAULT                                
201907438;03/09/2020 12:00:00 AM;Mission    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
201914051;09/01/2020 12:00:00 AM;Mission    ;BRANDISH WEAPON                                         
201906872;02/28/2020 12:00:00 AM;Mission    ;THEFT, PERSON                                           
201916984;11/16/2020 12:00:00 AM;Mission    ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
201914902;09/24/2020 12:00:00 AM;Mission    ;BURGLARY                                                
201907441;03/10/2020 12:00:00 AM;Mission    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
201916013;10/22/2020 12:00:00 AM;Mission    ;BATTERY - SIMPLE ASSAULT                                
201909078;04/24/2020 12:00:00 AM;Mission    ;BURGLARY FROM VEHICLE                                   
201909851;05/16/2020 12:00:00 AM;Mission    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
201905295;01/30/2020 12:00:00 AM;Mission    ;BURGLARY FROM VEHICLE                                   
201905596;02/04/2020 12:00:00 AM;Mission    ;VEHICLE - ATTEMPT STOLEN                                
201908374;04/03/2020 12:00:00 AM;Mission    ;EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)              
201908187;03/29/2020 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
201909790;05/14/2020 12:00:00 AM;Mission    ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                
201914592;09/17/2020 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
201905302;01/30/2020 12:00:00 AM;Mission    ;VIOLATION OF RESTRAINING ORDER                          
201916818;11/12/2020 12:00:00 AM;Mission    ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                
201915140;10/01/2020 12:00:00 AM;Mission    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
201917906;12/09/2020 12:00:00 AM;Mission    ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
201917420;11/27/2020 12:00:00 AM;Mission    ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                
201912289;07/13/2020 12:00:00 AM;Mission    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
201917110;11/19/2020 12:00:00 AM;Mission    ;BURGLARY FROM VEHICLE                                   
201911550;06/29/2020 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
201915122;09/30/2020 12:00:00 AM;Mission    ;ROBBERY                                                 
201914285;09/04/2020 12:00:00 AM;Mission    ;CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT                 
201912372;07/21/2020 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
201916946;11/15/2020 12:00:00 AM;Mission    ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
201916591;11/05/2020 12:00:00 AM;Mission    ;BUNCO, GRAND THEFT                                      
201916126;10/26/2020 12:00:00 AM;Mission    ;ATTEMPTED ROBBERY                                       
201909932;05/18/2020 12:00:00 AM;Mission    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
201912706;07/29/2020 12:00:00 AM;Mission    ;BURGLARY FROM VEHICLE                                   
201917746;12/06/2020 12:00:00 AM;Mission    ;BATTERY - SIMPLE ASSAULT                                
201909978;05/18/2020 12:00:00 AM;Mission    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
201916937;11/15/2020 12:00:00 AM;Mission    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
201908205;03/29/2020 12:00:00 AM;Mission    ;BURGLARY FROM VEHICLE                                   
201907281;03/07/2020 12:00:00 AM;Mission    ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
201916521;11/04/2020 12:00:00 AM;Mission    ;BURGLARY, ATTEMPTED                                     
201910018;05/20/2020 12:00:00 AM;Mission    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
201910475;06/02/2020 12:00:00 AM;Mission    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
201916619;11/06/2020 12:00:00 AM;Mission    ;INTIMATE PARTNER - AGGRAVATED ASSAULT                   
201913949;08/29/2020 12:00:00 AM;Mission    ;ROBBERY                                                 
201904624;01/14/2020 12:00:00 AM;Mission    ;TRESPASSING                                             
201917653;12/03/2020 12:00:00 AM;Mission    ;BURGLARY FROM VEHICLE                                   
201906352;02/18/2020 12:00:00 AM;Mission    ;BURGLARY FROM VEHICLE                                   
201911938;07/09/2020 12:00:00 AM;Mission    ;DISCHARGE FIREARMS/SHOTS FIRED                          
201912803;08/02/2020 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
